price,title_length,word_count,category,views,add_to_cart,purchases,stock_quantity,competitor_price,month,optimal_price,conversion_rate,stock_percentage,price_ratio
16.83,36,5,home,8788,24,5,181,18.75975176802827,11,16.480102829734722,0.0005689576695493855,0.905,0.8971334060338104
9.98,61,9,toys,1359,81,1,56,7.9192898469314486,1,9.659567017619274,0.0007358351729212656,0.28,1.2602140081874933
24.98,54,10,toys,2629,242,58,27,29.215710285636025,12,27.922008691608305,0.02206162038798022,0.135,0.8550194315241919
32.73,68,12,toys,835,38,2,66,32.202252429799366,10,32.11185670409905,0.0023952095808383233,0.33,1.0163885296952788
8.01,99,19,toys,8431,726,35,42,7.241534279846265,1,7.979608531420343,0.004151346222274937,0.21,1.1061191855837005
69.99,31,5,clothing,393,35,3,17,51.95939821252301,7,63.55423002113513,0.007633587786259542,0.085,1.347013291295805
97.89,71,13,home,1306,91,10,45,84.21846419352353,2,91.16606762574418,0.007656967840735069,0.225,1.1623341857085043
4.69,45,6,toys,721,22,4,148,4.778292380156319,2,4.239837501719876,0.005547850208044383,0.74,0.9815221897004489
17.84,29,6,sports,6611,354,89,94,20.04087566122199,12,17.8918984806906,0.013462411132960218,0.47,0.8901806638379298
11.08,37,6,toys,4702,257,54,55,11.76683245214018,9,11.80525537387823,0.011484474691620587,0.275,0.9416297924752675
8.98,40,7,toys,4113,120,31,42,7.453214962605756,2,8.493775804959657,0.007537077558959397,0.21,1.2048491885789454
19.99,56,10,toys,7118,135,7,191,20.83128046204318,11,18.854747764861457,0.0009834223096375386,0.955,0.9596145583284674
45.19,78,12,toys,132,10,2,18,50.33176079182144,4,48.884990866613045,0.015151515151515152,0.09,0.8978426204263265
13.47,69,11,industrial,4882,268,33,194,11.561882854574428,7,13.227355354499004,0.006759524784924211,0.97,1.1650351564209658
38.93,33,5,toys,1148,103,13,197,49.04343608133614,1,43.29415060914781,0.01132404181184669,0.985,0.7937861436836624
82.89,88,12,office,1737,11,1,64,79.02193117817873,8,78.87773744236351,0.0005757052389176742,0.32,1.0489493076687728
19.59,41,7,toys,4963,105,30,41,23.938345079490293,11,22.546345806608652,0.006044731009470079,0.205,0.8183523102766267
19.99,61,11,toys,6968,106,29,193,16.183875579690067,4,18.289910946253094,0.004161882893226177,0.965,1.2351800346936936
16.26,55,9,toys,7907,265,55,173,17.837053388557752,4,16.73743849070944,0.006955861894523839,0.865,0.9115855430712894
32.39,51,8,other,9083,760,93,158,30.047147082555266,7,31.166236167800488,0.010238907849829351,0.79,1.077972557960584
44.12,127,20,baby,2575,30,8,27,35.56881462784485,9,40.227752239562825,0.0031067961165048546,0.135,1.2404124360518018
11.02,42,7,toys,9471,599,110,165,9.366190845370726,7,10.84015705933346,0.011614401858304297,0.825,1.1765722247103982
9.72,27,5,toys,2382,202,1,127,10.875831579313589,7,10.35165237936086,0.00041981528127623844,0.635,0.8937247629402388
19.99,181,31,sports,4223,69,4,15,15.186002595912587,9,19.41939887337618,0.000947193937958797,0.075,1.3163437760362584
72.51,54,8,other,5760,561,128,69,55.91543302983934,9,73.00820272652095,0.022222222222222223,0.345,1.2967797273662345
10.99,60,10,toys,1463,84,2,39,14.193313887932476,9,11.439942571355342,0.001367053998632946,0.195,0.7743082473039635
15.42,44,6,clothing,1082,103,18,183,13.008177007481292,9,15.50107514507616,0.0166358595194085,0.915,1.185408223698956
122.22,29,4,toys,277,21,3,147,139.42924498477544,3,120.79360812419978,0.010830324909747292,0.735,0.8765736342712424
9.28,62,9,toys,6581,554,15,158,11.393975451136358,4,10.51266187126758,0.002279288861875095,0.79,0.8144655076533867
14.45,47,6,toys,3241,175,30,194,11.334330757558064,1,14.203456933455803,0.009256402344955261,0.97,1.2748877996492485
32.99,68,10,toys,9378,590,3,153,24.88073289379233,2,32.457996729648855,0.0003198976327575176,0.765,1.3259255722419216
26.54,48,7,toys,7956,700,159,29,20.89067005493253,12,24.54783177466521,0.01998491704374057,0.145,1.2704235876691563
50.88,64,9,toys,135,10,2,123,62.32020773061859,11,53.18409429097926,0.014814814814814815,0.615,0.8164286008148542
19.99,37,6,home,3090,184,2,174,17.867892842916245,1,19.645051916935373,0.0006472491909385113,0.87,1.1187665034562297
23.91,58,8,toys,8289,462,46,82,25.911001407358327,5,23.96347415556122,0.005549523464832911,0.41,0.9227740612607094
7.33,46,5,toys,7683,43,1,80,7.68417493921948,8,7.116936573637678,0.00013015749056358194,0.4,0.9539085273277947
14.99,98,14,toys,8577,278,3,129,18.375257159518746,11,18.06063393390208,0.0003497726477789437,0.645,0.8157708961496022
39.83,49,7,toys,789,74,2,45,51.6835731445101,5,38.32759684648973,0.0025348542458808617,0.225,0.7706510517110173
25.99,53,7,toys,2013,45,7,77,25.116410414212783,1,25.184173305746874,0.003477396920019871,0.385,1.0347816256933304
5.31,85,14,toys,8315,773,112,117,5.494507322948879,8,5.331537954884428,0.013469633193024654,0.585,0.9664196783980524
10.99,22,4,toys,6091,176,7,155,11.184759030214892,11,10.483151170312603,0.0011492365785585289,0.775,0.982587105391474
24.99,47,7,toys,895,30,8,163,17.936834798637456,4,21.73895992982056,0.008938547486033519,0.815,1.3932223985191816
17.99,41,8,toys,6158,171,10,59,21.432106496244288,10,19.20712374902457,0.0016239038648911985,0.295,0.8393948585106427
12.0,30,5,toys,6620,627,79,159,14.659049338730444,8,12.663365116921728,0.011933534743202417,0.795,0.8186069725746122
199.0,52,8,sports,5438,382,106,162,139.66057666926946,1,175.12733000876912,0.019492460463405664,0.81,1.4248831327057483
78.82,51,8,home,544,34,4,117,58.921223936098436,5,79.65104734264433,0.007352941176470588,0.585,1.3377183081852184
15.49,82,14,toys,7492,467,46,156,12.8446496610267,12,14.941945295795247,0.006139882541377469,0.78,1.2059495905910018
5.86,31,6,toys,3664,164,13,67,4.916826312134176,2,5.37731839230626,0.0035480349344978166,0.335,1.191825707883595
9.99,108,16,toys,8436,201,9,63,11.514037375817502,8,10.811557311484174,0.0010668563300142249,0.315,0.8676365790666635
24.95,75,13,Other,9076,722,141,66,22.621775167063706,4,24.905136029156388,0.015535478184222124,0.33,1.1029196345442458
11.43,37,5,Other,1878,83,13,41,9.235514328632242,5,11.351315707946316,0.006922257720979766,0.205,1.2376138018176575
8.06,47,7,toys,1483,29,4,111,9.069333754338773,8,8.167892693913275,0.0026972353337828725,0.555,0.8887091619209727
17.66,27,5,sports,7197,600,28,134,15.150217169138147,10,18.063415416545947,0.003890509934695012,0.67,1.1656598583929492
12.22,37,5,toys,9732,628,29,148,14.557777730691468,7,12.520557589768538,0.002979860254829429,0.74,0.8394138326646626
80.26,97,15,home,688,66,1,14,65.47194081916685,9,81.19591095444676,0.0014534883720930232,0.07,1.2258686545077027
14.99,34,6,toys,5171,152,44,26,17.36526448632349,11,15.719483843650792,0.008508992457938503,0.13,0.8632174886714684
23.99,70,8,toys,6500,284,69,49,22.602203597089368,11,23.90574517931355,0.010615384615384615,0.245,1.0614009336279648
8.03,44,7,clothing,925,83,18,51,8.993240490838229,3,8.17573484624495,0.01945945945945946,0.255,0.8928928352555988
32.73,22,4,home,2997,37,3,33,32.52184596189506,2,35.01610761747662,0.001001001001001001,0.165,1.0064004373659732
47.99,94,13,toys,534,24,3,27,55.216150357999645,12,51.05604264789048,0.0056179775280898875,0.135,0.8691297688964524
124.65,51,7,home,5005,104,30,179,107.0844841026957,10,130.7284897508525,0.005994005994005994,0.895,1.1640341833319074
319.94,59,11,home,2784,244,39,104,299.7309828678767,10,325.52263795477916,0.014008620689655173,0.52,1.0674238510105294
33.95,59,10,toys,7517,386,102,183,40.97995357153225,3,33.98513468258904,0.013569243049088733,0.915,0.8284538424558934
337.07,51,7,home,9535,705,135,39,372.6318488089941,9,361.4543950366742,0.01415836392239119,0.195,0.9045657290898326
6.99,56,8,toys,4464,179,28,199,5.868886712122277,11,6.193919050924336,0.0062724014336917565,0.995,1.1910265682181334
6.46,38,6,other,1205,98,6,96,7.666317830420103,3,6.759489086739069,0.004979253112033195,0.48,0.8426470364125253
5.18,33,6,toys,2282,48,8,133,4.630933449456957,11,4.897698817851415,0.0035056967572304996,0.665,1.1185649840438603
8.48,66,11,clothing,199,11,1,150,8.02458321034196,8,8.406695951979486,0.005025125628140704,0.75,1.056752703252065
10.83,62,10,toys,1356,125,20,176,12.097983906260191,9,10.82890409760068,0.014749262536873156,0.88,0.8951904783404395
114.71,28,5,home,4436,352,69,20,104.28109693940348,9,125.38564743205016,0.015554553651938684,0.1,1.1000076079623196
7.99,41,6,toys,4704,232,32,107,9.16181293442992,8,8.90817969239954,0.006802721088435374,0.535,0.8720981379104272
13.99,47,7,toys,9992,803,238,99,14.220096413912694,2,14.044156380261647,0.023819055244195357,0.495,0.9838189272973162
41.63,57,8,sports,1980,77,2,138,31.871042248102388,10,41.16793338906919,0.00101010101010101,0.69,1.3062013998766755
33.99,93,19,baby,4606,12,1,147,42.525069953303486,5,34.09720405371142,0.00021710811984368216,0.735,0.7992932177965658
18.79,52,8,toys,3990,81,5,136,16.027690736315975,7,17.737682968660618,0.0012531328320802004,0.68,1.1723460546580868
29.99,50,6,other,3611,75,18,162,21.047362505655762,12,26.332122319505412,0.004984768762115757,0.81,1.4248816207703559
259.56,77,13,toys,1641,119,2,168,324.7754015837458,10,247.68279040985234,0.001218769043266301,0.84,0.7991984575625888
72.51,43,7,toys,9822,306,31,60,73.90129082258183,11,67.94465204109747,0.0031561800040724904,0.3,0.9811736600660744
15.03,53,9,toys,502,10,2,180,12.743865268662937,6,15.52836119333401,0.00398406374501992,0.9,1.1793909997588132
11.68,54,9,toys,3634,98,22,67,10.747115063915171,10,11.456401935139544,0.006053935057787562,0.335,1.0868032891186874
174.99,134,22,Other,8487,218,60,73,143.05295120949148,8,159.73602374334996,0.007069635913750442,0.365,1.223253337456414
29.99,46,7,toys,2352,141,23,153,33.42869962117111,1,30.98137975955899,0.00977891156462585,0.765,0.897133311790767
5.99,107,21,toys,3309,328,31,67,5.067278715911509,6,5.931274331695138,0.009368389241462678,0.335,1.1820940460983724
27.73,48,7,sports,5660,500,75,164,30.51177883548825,1,28.56682753660985,0.013250883392226149,0.82,0.9088293458573198
9.93,51,9,toys,7412,64,8,132,9.47296362727307,8,9.813173505813074,0.0010793308148947653,0.66,1.048246397928849
232.95,54,7,toys,5512,520,69,83,180.10344056022862,7,205.76998647070377,0.012518142235123366,0.415,1.2934233753413438
12.89,68,9,toys,2127,172,14,142,15.983322461821098,6,14.464014312034491,0.006582040432534086,0.71,0.8064656163191334
29.77,100,15,clothing,7127,503,23,120,22.916426986746202,6,25.339559380336198,0.0032271643047565596,0.6,1.299068132096578
84.99,84,13,toys,9783,110,30,124,104.68240542641361,2,93.14993968634177,0.0030665440049064702,0.62,0.8118842861300473
37.99,66,10,clothing,9547,879,131,89,33.06953497375177,4,39.24375157668893,0.013721587933382214,0.445,1.1487914792316778
16.99,27,5,toys,3087,132,23,60,18.320673139321908,5,17.7379719999267,0.007450599287333981,0.3,0.9273676720717282
6.18,70,10,toys,5336,301,57,59,5.969183537882529,12,6.7010510379727295,0.01068215892053973,0.295,1.0353174702670065
40.39,68,9,clothing,4254,246,31,51,35.77221830299713,8,36.809736052492106,0.007287259050305595,0.255,1.1290884914625485
13.76,92,14,toys,1311,81,14,116,13.019691682451537,4,13.74908128010051,0.010678871090770405,0.58,1.0568606642618334
42.0,49,7,clothing,7781,630,83,20,51.6120784416485,2,43.79139588667898,0.010667009381827528,0.1,0.8137630040899108
25.7,50,8,clothing,7179,665,190,109,20.61730669817184,7,24.47903328894747,0.026466081626967543,0.545,1.2465255707855791
23.88,30,4,toys,7049,347,45,67,26.18343888826142,5,24.795769814523023,0.006383884238899134,0.335,0.9120268770618171
29.99,35,7,toys,6895,157,23,32,29.654496229295493,10,30.045352493433292,0.0033357505438723714,0.16,1.011313757216117
27.99,84,15,toys,6669,221,10,97,28.09066456453502,10,27.698672053496352,0.00149947518368571,0.485,0.9964164406184212
9.97,33,5,clothing,8193,355,13,35,9.933845586964813,11,9.840128819525889,0.001586720371048456,0.175,1.0036395183233602
11.63,97,19,toys,5200,202,47,108,11.426508149969129,11,12.035691891675715,0.009038461538461539,0.54,1.0178087520141856
17.03,78,9,toys,8608,857,156,143,15.638399629639267,6,15.311380103254198,0.01812267657992565,0.715,1.0889861113232617
18.95,97,19,toys,2108,55,1,44,15.07418789790447,12,18.07603106543605,0.0004743833017077799,0.22,1.2571158146857333
13.94,62,12,toys,3719,107,28,90,12.419608831038401,2,13.886125851254192,0.007528905619790266,0.45,1.122418603487891
6.88,41,7,toys,4272,95,26,139,7.585761819610722,2,7.189379178418828,0.006086142322097378,0.695,0.9069623016918109
23.0,121,21,toys,5195,272,60,26,20.465738030143015,1,22.05383869872391,0.011549566891241578,0.13,1.1238294932791766
15.15,88,12,health,6739,273,23,143,17.87052130171856,6,14.426515389261153,0.0034129692832764505,0.715,0.8477648605887655
19.99,85,12,toys,5410,316,66,118,15.16884366629876,1,19.283993501265797,0.012199630314232901,0.59,1.3178328183586334
8.59,135,22,toys,1245,98,1,81,6.762109179849861,3,7.537818348313098,0.0008032128514056225,0.405,1.2703137100473028
90.17,103,16,home,5240,227,61,120,66.15449637290055,12,84.16631093848088,0.011641221374045801,0.6,1.363021486729013
11.68,29,4,clothing,9869,186,49,185,8.881276522371001,3,11.433536332942436,0.00496504205086635,0.925,1.3151262626019253
26.99,67,10,toys,7792,225,16,121,21.61879984238861,12,25.923434364407004,0.002053388090349076,0.605,1.2484504318819734
10.04,25,4,clothing,8486,682,59,90,11.629377050696409,5,10.355359452256286,0.0069526278576478905,0.45,0.8633308522229717
63.66,36,5,toys,1546,122,30,87,53.58471266941389,2,56.80518003415209,0.019404915912031046,0.435,1.1880254055432693
5.97,147,22,toys,4584,202,25,128,7.386237366461138,5,6.358412338346292,0.005453752181500873,0.64,0.8082599710521244
14.99,62,10,home,2593,37,7,96,18.275045863626243,2,17.20407773178565,0.002699575780948708,0.48,0.8202441795145019
37.83,50,9,other,3821,143,12,168,29.400319035506072,10,35.6290964072789,0.003140539125883277,0.84,1.2867207309660007
105.43,34,5,toys,6065,260,13,34,85.93850654952078,12,102.33490664104946,0.0021434460016488046,0.17,1.2268074491060366
11.82,34,5,toys,8857,117,25,19,9.976296810957146,4,11.600445603453323,0.002822626171389861,0.095,1.1848083736861037
7.38,55,8,toys,2903,280,2,175,6.0285656515961055,12,7.121176662741339,0.0006889424733034792,0.875,1.2241717891960076
24.98,41,6,clothing,3857,258,17,98,22.596354150467796,11,25.23015952065682,0.0044075706507648435,0.49,1.1054880727067582
54.69,107,15,toys,6037,251,49,53,67.47881383732894,10,59.21086972229318,0.008116614212357131,0.265,0.8104766057660866
16.98,30,5,toys,9636,818,129,13,19.104304756144256,9,17.962292567149834,0.013387297633872976,0.065,0.8888049168362935
16.56,130,20,toys,8100,330,58,197,18.3243003476631,1,16.13453621717328,0.007160493827160494,0.985,0.9037179966389219
440.26,59,9,home,2264,198,50,23,425.978679271746,10,433.9384564984918,0.022084805653710248,0.115,1.0335259049881778
9.79,59,8,toys,7582,29,2,15,7.118644037473329,4,9.681251750967695,0.0002637826431020839,0.075,1.3752619106201065
11.38,82,10,toys,5157,260,43,95,9.0978475203769,1,10.831310415820251,0.008338181113050224,0.475,1.250845320776332
9.99,35,5,toys,3059,25,4,136,10.065429224872629,9,9.19737361512334,0.0013076168682576005,0.68,0.9925061094576836
16.88,28,4,toys,5373,130,28,133,21.536302750848215,4,17.417397215249732,0.005211241392145915,0.665,0.7837928448203662
12.99,77,12,sports,5585,191,20,172,13.450381905002374,6,13.782158086147438,0.0035810205908683975,0.86,0.9657718339706658
54.99,85,11,toys,5908,27,7,145,60.524841576970836,2,56.23578272708832,0.001184834123222749,0.725,0.9085525639925542
24.99,62,9,home,689,39,9,98,28.696698092427503,1,25.665956114934875,0.013062409288824383,0.49,0.8708318956944517
31.99,50,7,toys,2931,291,55,75,23.880873502556877,3,30.365437224127383,0.018764926646195838,0.375,1.3395657406155974
22.71,49,8,industrial,5081,493,45,136,17.648985104476868,4,22.06192313307825,0.00885652430623893,0.68,1.2867595425778533
29.99,58,8,clothing,6683,43,3,13,33.309870950043326,9,31.36639414532581,0.0004489001945234176,0.065,0.9003337192442947
19.99,129,22,toys,5434,348,42,154,23.0307135068821,6,19.715875496418043,0.007729112992270887,0.77,0.8679713719692849
31.41,40,8,clothing,3091,168,36,34,24.933112009624846,2,28.13857953619893,0.011646716273050793,0.17,1.2597705407922968
6.99,191,34,toys,6299,553,90,134,5.4280461769391275,3,6.586180369369235,0.014287982219399904,0.67,1.2877561782169027
29.56,79,15,toys,8229,356,59,97,30.738472820946345,12,30.393380490782775,0.007169765463604326,0.485,0.9616613086859901
10.0,54,8,toys,4423,22,2,168,11.771995088390401,6,10.033232720114645,0.0004521817770743839,0.84,0.8494736809618659
20.9,55,6,clothing,6041,160,16,55,25.33448505667026,1,22.124730891420654,0.002648568117861281,0.275,0.824962494925362
43.1,47,7,home,5687,495,16,123,35.44524150652811,9,40.40670140310932,0.002813434148056972,0.615,1.2159601167356153
9.99,51,8,toys,3565,276,2,154,8.347229177758996,9,10.59376291468547,0.0005610098176718093,0.77,1.1968043271913669
39.85,8,1,clothing,8893,209,41,143,32.61109011733011,11,43.51827786104152,0.004610367704936467,0.715,1.2219769365766466
5.56,87,11,office,2803,276,29,25,4.986107408773934,5,5.064476085592468,0.010346057795219408,0.125,1.1150983210301888
33.21,75,16,Other,1295,48,6,18,32.5121560210905,8,33.01321071118978,0.004633204633204633,0.09,1.021464094182398
12.95,49,9,toys,7513,430,77,59,10.765607540189043,5,13.069045056465432,0.010248901903367497,0.295,1.2029047085040403
14.98,173,29,toys,5482,520,32,156,15.268546325163555,2,15.495963241913895,0.005837285662167092,0.78,0.9811019124533151
23.91,37,6,toys,3939,173,31,67,19.270492252359084,5,23.85361108819319,0.00787001777100787,0.335,1.2407570957131595
5.9,69,13,toys,1064,89,25,102,4.222746026107348,7,5.325677794078165,0.023496240601503758,0.51,1.3971950866859957
463.97,43,6,toys,413,29,1,60,532.0484540733896,10,508.1560585841289,0.002421307506053269,0.3,0.8720446351226518
4.25,56,8,toys,5165,11,1,86,3.7222953033421615,12,3.886660162773371,0.0001936108422071636,0.43,1.141768627594921
24.49,29,4,toys,1221,108,10,12,20.055150535746705,5,22.402404097941076,0.00819000819000819,0.06,1.2211326938857192
12.99,58,10,Other,1237,111,17,139,9.571655886254986,3,12.293023612946095,0.0137429264349232,0.695,1.3571319481568282
144.85,77,10,toys,5965,411,19,164,167.44846468496937,4,135.83551801715146,0.003185247275775356,0.82,0.8650422700053704
6.07,53,6,toys,4650,380,61,101,6.832518201781796,4,6.434298497161682,0.013118279569892474,0.505,0.8883986578209269
41.78,64,10,toys,4719,70,3,199,41.077742373195555,3,46.49374547110946,0.0006357279084551812,0.995,1.0170958184708487
14.99,65,10,toys,6691,353,30,140,14.933399872338745,2,16.3361979616352,0.004483634733223734,0.7,1.0037901702321717
18.07,53,8,clothing,5107,318,48,64,21.806932920424767,7,19.996805181922074,0.009398864303896613,0.32,0.8286355566800185
126.0,46,7,sports,8865,172,34,125,113.49012049882538,2,120.93316464613639,0.003835307388606881,0.625,1.110228797415931
16.89,58,10,toys,5275,503,23,31,18.450442087758354,3,16.490767041837984,0.004360189573459716,0.155,0.9154252196052425
19.99,110,15,sports,7859,66,9,149,18.30517532534211,2,20.883150394351834,0.0011451838656317598,0.745,1.0920408925188156
13.99,44,9,clothing,4460,108,11,127,14.068725815915563,3,13.372512606220964,0.002466367713004484,0.635,0.9944041971571794
5.49,20,4,toys,152,10,2,187,4.1182265061323164,2,4.422226008544103,0.013157894736842105,0.935,1.3330981168289362
7.99,92,14,toys,8939,325,74,15,9.459690606287598,3,8.427677768767072,0.008278330909497707,0.075,0.8446365037234163
23.02,45,8,toys,5429,66,15,53,26.098274186497857,1,23.91843473604375,0.0027629397679130594,0.265,0.882050661108832
79.99,68,9,sports,9756,165,46,170,70.93260220276186,3,78.17238933859646,0.004715047150471505,0.85,1.1276901948605726
546.26,70,9,home,6444,442,32,192,433.9278772570805,9,520.477396317802,0.004965859714463066,0.96,1.2588727957581032
15.99,20,4,Other,1008,34,4,52,13.848153667137804,3,14.47401657644627,0.003968253968253968,0.26,1.1546665630917194
19.99,193,32,sports,7444,258,13,64,22.74395182452949,8,19.76659631341883,0.0017463729177861365,0.32,0.8789149816278041
154.83,76,9,sports,7903,33,7,147,196.14898260042216,5,162.5688073830412,0.0008857395925597874,0.735,0.7893489833460231
5.0,54,9,clothing,9643,119,16,95,6.123306589528143,4,5.178445357821251,0.0016592346780047703,0.475,0.8165522870520348
19.27,38,6,clothing,173,12,1,169,22.431678415942873,9,21.167859312480452,0.005780346820809248,0.845,0.8590529715468918
10.88,87,16,pets,2908,257,50,64,10.693425367142941,6,10.437098046840786,0.0171939477303989,0.32,1.0174476022837673
17.39,94,15,toys,8677,448,83,149,12.81269615750505,4,16.636655626645222,0.009565518036187623,0.745,1.3572475134215831
5.95,77,17,toys,7229,399,8,139,6.964992056598958,3,5.708113165680063,0.0011066537557061834,0.695,0.8542723310592569
6.29,62,9,toys,9543,559,23,172,7.892638238611095,4,6.580648071876327,0.0024101435607251386,0.86,0.796945179778933
23.48,96,15,toys,951,33,8,42,16.46674786257181,1,21.609161389753083,0.008412197686645636,0.21,1.4259039001483105
34.89,71,12,toys,2638,99,1,180,28.321678124588196,7,33.30229651718812,0.0003790750568612585,0.9,1.2319185270914208
5.99,70,13,toys,8360,791,125,183,6.730809561507851,6,5.948972750806554,0.014952153110047847,0.915,0.8899375246412569
24.41,60,8,toys,6765,59,3,73,22.28731832897922,10,23.123716834398717,0.0004434589800443459,0.365,1.0952416813762986
17.82,98,15,toys,4733,454,34,62,15.156727996480134,12,17.999728132238786,0.007183604479188675,0.31,1.1757154977075766
29.86,50,9,clothing,8163,554,57,168,23.00007405700349,10,28.672527930739577,0.006982726938625505,0.84,1.2982566893478185
12.6,58,9,toys,9603,507,121,80,10.566257593788986,2,12.26293943084794,0.012600229095074456,0.4,1.192475186995865
10.01,32,5,toys,1558,11,1,183,7.202487203087749,11,8.982326843344774,0.0006418485237483953,0.915,1.3897976792945435
5.97,59,9,toys,8912,590,107,23,4.932166919379585,3,6.005536770583358,0.012006283662477558,0.115,1.2104213214160569
69.73,76,11,Other,230,21,2,84,64.16641685204144,11,63.29048517373146,0.008695652173913044,0.42,1.0867055294795
552.22,48,7,clothing,9854,497,30,180,464.99718879731813,6,562.1927864126283,0.003044448954739192,0.9,1.1875770720856988
11.07,74,12,toys,684,44,1,173,9.817473464280937,11,10.711371718102367,0.0014619883040935672,0.865,1.1275813517883344
12.99,151,24,toys,875,65,8,112,16.57376736428362,7,13.846098459917979,0.009142857142857144,0.56,0.783768693893543
23.99,114,24,baby,6845,606,53,122,19.437842447605195,2,22.419660912437163,0.007742878013148284,0.61,1.234190474825854
14.99,122,15,toys,6737,52,11,65,16.42433580686067,1,14.520906451384192,0.001632774231853941,0.325,0.9126700876231763
31.76,57,10,toys,1897,159,21,74,32.47060079385367,1,31.173544557088512,0.01107011070110701,0.37,0.9781155637259358
22.86,34,6,baby,8538,24,6,168,28.363460070140643,1,24.646946103907496,0.0007027406886858749,0.84,0.8059665479271213
24.14,55,8,clothing,9623,474,113,89,18.59269292869244,1,24.010767771630505,0.011742699781772836,0.445,1.298359527185376
1284.93,38,7,home,8510,473,54,118,1297.4733514387863,10,1246.294234136373,0.006345475910693302,0.59,0.9903324785631422
44.95,41,7,toys,3175,144,39,134,50.1817207346703,1,45.129839123064954,0.012283464566929133,0.67,0.895744493052911
20.0,62,7,home,6497,198,18,17,17.993991534798894,6,17.262212708461142,0.0027705094659073418,0.085,1.1114821278714981
17.0,72,14,toys,7906,721,76,15,20.72785553974838,1,18.685575829120385,0.009612952188211486,0.075,0.8201523774324012
12.63,145,21,toys,8762,383,65,195,14.946258489712655,8,13.235532235626634,0.00741839762611276,0.975,0.8450275370717756
13.6,54,9,toys,5127,114,4,25,9.601444483352,4,12.316122830477113,0.0007801833430856252,0.125,1.4164535371298683
22.17,29,4,toys,5762,268,50,182,20.252765195069163,10,22.508307819964944,0.008677542519958347,0.91,1.0946653351512523
6.9,55,8,toys,196,11,1,118,5.269853443649248,11,6.295537014622517,0.00510204081632653,0.59,1.309334324717371
22.25,127,18,toys,8185,209,36,64,18.885871454722277,11,18.62461760127828,0.004398289554062309,0.32,1.178129378532678
53.4,52,9,toys,2539,41,3,157,61.73434209514434,9,54.37419046583283,0.0011815675462780622,0.785,0.8649966645420868
13.99,40,5,toys,4687,372,6,41,18.129607215317407,10,15.041365896173152,0.0012801365478984424,0.205,0.7716659182875225
18.47,71,11,home,8459,616,16,197,21.56394027425155,2,19.7646486522929,0.0018914765338692518,0.985,0.8565224984440402
145.54,39,6,toys,4780,342,62,173,160.13505957176537,10,148.09456247450473,0.01297071129707113,0.865,0.9088578128312712
9.27,49,7,toys,1762,65,7,51,10.66488770778452,6,9.46615189590607,0.003972758229284903,0.255,0.8692074641567615
6.62,99,14,toys,4759,58,9,82,6.701899662970923,1,6.763041617107345,0.001891153603698256,0.41,0.9877796345678777
34.7,82,14,clothing,4083,237,59,136,30.402164091812,2,33.97258699094039,0.014450159196669116,0.68,1.1413661177279648
59.99,44,8,home,9346,807,93,181,63.962146778700024,7,65.87415996160153,0.009950781082816178,0.905,0.9378984762277744
9.99,52,9,Other,4933,168,20,42,12.111042865026777,12,9.813905955365017,0.004054327995134806,0.21,0.8248670334450107
35.0,78,11,Other,1816,164,40,62,29.726947760928518,9,34.18332611909824,0.022026431718061675,0.31,1.1773829012476718
327.79,90,12,toys,1082,98,6,160,289.4813762606842,2,330.0264474521428,0.005545286506469501,0.8,1.1323353655221609
83.99,62,10,home,1467,77,10,36,106.16596101784958,5,87.69103025374598,0.006816632583503749,0.18,0.7911198579540841
13.61,51,9,toys,5477,81,4,125,11.827383387581323,5,14.228996072957468,0.0007303268212525105,0.625,1.1507194409788402
11.42,60,9,toys,899,64,4,47,8.796660904032453,3,11.43950890243209,0.004449388209121246,0.235,1.2982198728116243
21.8,88,10,toys,7951,676,87,134,27.192955390649956,12,22.01691687993023,0.01094201987171425,0.67,0.8016782172744537
106.09,53,8,toys,6836,82,23,94,80.80427879456047,2,94.5914695575206,0.0033645406670567584,0.47,1.3129255230372985
225.0,29,5,toys,5223,106,14,145,228.03195675155214,4,232.42759791870506,0.0026804518475971664,0.725,0.9867038076822909
9.99,49,8,toys,5358,527,109,35,9.477773361122406,2,9.744239147638298,0.02034341172079134,0.175,1.054045039838021
16.65,109,19,Other,6585,388,17,99,11.7180899035352,5,14.635238356022613,0.0025816249050873196,0.495,1.420880035659814
10.62,43,7,toys,9619,498,44,48,10.15646586375396,11,10.400129917948206,0.004574280070693419,0.24,1.045639314153586
7.59,71,11,toys,6171,169,30,118,6.325236480205478,3,7.434088585184925,0.004861448711716091,0.59,1.199955135867653
6.99,58,8,toys,4404,370,5,33,5.409410149668512,3,6.56280810461014,0.0011353315168029065,0.165,1.2921926433011088
54.99,74,12,Other,5779,48,13,170,62.3192878880279,3,56.181306810239136,0.002249524139124416,0.85,0.8823913408446389
64.55,185,38,toys,1943,80,11,159,81.06284752187362,4,68.36468516573625,0.005661348430262481,0.795,0.7962957381010102
34.99,49,7,clothing,3592,50,7,160,35.584421669280815,6,37.272013156360174,0.0019487750556792874,0.8,0.9832954522963636
24.99,113,18,toys,3834,37,7,104,30.683662988856838,1,27.092477901102978,0.0018257694314032342,0.52,0.8144399190238608
2.49,58,7,toys,1612,129,2,90,1.7902654953917252,9,2.445876698754467,0.0012406947890818859,0.45,1.3908551588629972
